OBJECTID,LANDUSECODE,LANDUSEDESC,LASTUPDATE,LASTEDITOR,DENSITY,FAR,HISTORY,ACRES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,GLOBALID,UNITCOUNT,SHAPE_Length,SHAPE_Area
2454,HDR,High-Density Residential,,, , , ,8.6021795,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{189722CA-21CF-496F-8F69-1AD998D2B7F0},249.4,2787.75891646399,374709.440040699
2455,HDR,High-Density Residential,,, , , ,17.38890565,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{6A70FDA4-4AE7-4254-B5EB-303DB2D0CFB1},524.9,3706.20725906694,757457.700266407
2456,MDR,Medium-Density Residential,,,0-16, , ,9.57061279,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{74C831D9-8A58-4E2A-A3D5-2510919635A0},153.1,2579.71639621898,416894.225597276
2457,MDR,Medium-Density Residential,,,30-64, , ,9.73243187,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{7ADB3F48-43F9-46A0-98CF-215E8A1FCC1F},620.8,3167.53760045529,423943.03653395
2458,HDR,High-Density Residential,,, , , ,5.9356265,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{C6B80912-C983-45BB-A2CE-6F61B1220059},172.3,2369.12208085272,258554.8562988
2459,LDC,Low-Density Commercial,,, , , ,10.12787432,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{762A305F-56C4-4348-8B38-F1DD3BA3D76D},0,3380.40557713219,441168.440751934
2460,LDC,Low-Density Commercial,,, , , ,10.52997423,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{56E96B6D-6CBC-4CD0-A117-AFD41E2E4CBB},0,3195.28562203712,458683.842523409
2461,O-I,Office/Institutional,,, , , ,10.90250989,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{8EF41710-BFBA-4116-9DC8-0A62403FAD81},0,3089.15153651574,474911.431107289
2462,LDC,Low-Density Commercial,,, , , ,3.32383452,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{A1AB799C-E5B3-43AD-A461-C80DAC25C1F0},0,2056.46600942187,144785.652693666
2463,LDC,Low-Density Commercial,,, , , ,8.09035383,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{4542C486-A9A7-4057-A6E4-09E14CDDFF8D},0,2657.39683214669,352414.403169072
2464,MDR,Medium-Density Residential,,,0-16, , ,84.47738309,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{B08E6218-A26A-47BD-BADE-29CFA8C112B8},1337.1,10017.4322988606,3679820.08825652
2465,LDC,Low-Density Commercial,,, , , ,26.31597407,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{21740532-AFAE-41C4-83CD-498909B13567},0,6491.82263123253,1146319.24534291
2466,SFR,Single-Family Residential,,, , , ,114.05252738,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{60124143-7869-421A-B658-81EC7A965AD1},228.1,11435.1203104408,4968108.21997327
2467,SFR,Single-Family Residential,,, , , ,1535.37354801,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{55B1E3B9-55C1-49B9-9D8D-4354A3701E41},3226.7,72995.6614051371,66880604.2281131
2468,SFR,Single-Family Residential,,, , , ,76.05969745,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{AFDA006C-A9F5-4617-A3C3-DD3A1FF14D3E},144.5,10041.1186099563,3313147.16814721
2469,SFR,Single-Family Residential,,, , , ,136.97775235,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{6449C037-0D45-4015-AB8A-CCF070D2F08A},278.5,18189.0891592813,5966727.02538825
2470,I,Industrial,,, , , ,164.24924712,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{280601AA-F662-4F2D-BFF5-53E0EFC17C67},0,14931.8036167501,7154668.58575226
2471,MDR,Medium-Density Residential,,,0-16, , ,111.51341224,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{C9246B9E-B303-4610-A039-2053818449AD},3743.8,19133.8713833235,4857504.80722094
2472,MDR,Medium-Density Residential,,, , , ,10.75048527,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{1B727A33-9B05-41AB-8E27-32A91F7CABE2},172,3106.4549816845,468289.265215866
2473,MDR,Medium-Density Residential,,,0-16, , ,91.23879975,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{86CCAF39-BBA0-4EA0-9E53-ABA4F58FC773},1437.9,11333.2125924231,3974346.2196001
2474,OS,Open Space,,, , , ,143.67706521,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{63A5032C-5853-457A-AD02-C5FBEF4C33C0},0,15167.5828102526,6258547.92647999
2475,SFR,Single-Family Residential,,, , , ,141.28072989,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{A839684C-03C2-441D-8A7D-3E89E388DC4E},283.3,14794.3010620015,6154163.97715249
2476,LDC,Low-Density Commercial,,,0-8, ,LDR,0.32879874,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{6967B47D-F72C-4C04-A903-1CBB2DB9DA70},,480.052230740451,14322.4159450796
2477,LDR,Low-Density Residential,,, , , ,50.86001718,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{BA9942AA-00B4-4FCF-8725-C08AA7ECDFF8},726.2,8581.86500953389,2215453.48649283
2478,LDC,Low-Density Commercial,,, , , ,8.66032426,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{96EA44F6-C945-4262-9BC0-9334D6001C31},0,3222.34032745806,377242.215697041
2479,MU,Mixed-Use,,, , , ,227.48485959,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{7C029360-426D-477C-AC3B-8F6DEAD6AB7A},0,18219.6855008884,9909200.84668188
2480,MU,Mixed-Use,,, , , ,26.93594008,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{D82E5F43-E97B-4697-93D7-55224B63A55B},0,4425.95835420776,1173324.85665552
2481,MDMU,Medium-Density Mixed-Use,,, , , ,17.76836719,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{FD781676-F4A4-4C59-8D70-3AC775F16CC1},94.5,4132.3946665794,773986.978771711
2482,MDR,Medium-Density Residential,,,0-16, , ,155.00318827,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{C2E9CF41-2C29-4EA0-B38D-D8209FB111CE},2480,22456.8170863338,6751911.87339401
2483,MDR,Medium-Density Residential,,,17-29, , ,14.18926677,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{109E395E-1282-4B55-A2B4-5CDF325925B0},444,7427.2148715761,618081.987974154
2484,LDC,Low-Density Commercial,,, , , ,7.85508019,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{2CAD312D-D70A-4B09-B1C5-A7646188D2C6},0,3297.37602351577,342165.924526838
2485,MDMU,Medium-Density Mixed-Use,,, , ,LDC,13.12197984,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{6CEB08F4-05ED-4534-93B5-D49DFE599A70},0,5201.63356003067,571591.155306103
2486,LDC,Low-Density Commercial,,, , , ,1.72555209,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{0307E753-13BF-459D-A600-37FCBCA534FA},0,1487.14000519818,75164.7482718994
2487,O-I,Office/Institutional,,, , , ,3.63712979,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{AF1DFCA3-96DC-434A-8415-69565D214110},0,1678.30526826455,158432.740000522
2488,O-I,Office/Institutional,,, , , ,2.28186694,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{F36630BD-C52E-490C-B72B-A937A08DEDA7},0,1274.43149313749,99397.7264711967
2489,MDR,Medium-Density Residential,,, , , ,4.00983964,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{E5A4DEC9-FB57-43F8-925A-127AC151FD79},64.2,1788.52641913976,174667.916093996
2490,MU,Mixed-Use,,, , , ,10.35048266,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{F9A82786-0774-44E5-97AE-C6B79499E7CA},0,2820.70907175241,450865.221170778
2491,MDR,Medium-Density Residential,2019/09/09 00:00:00,STH, , ,I & LDR,8.49351463,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{45EBBDE0-4D58-484E-8BBA-6BC2E61B3A86},0,2995.24303862582,369976.017498823
2492,LDC,Low-Density Commercial,,, , , ,1.58040728,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{F966AE0D-D4A5-4F71-80EF-E33242ECB955},0,1075.46278239186,68842.265933045
2493,MDR,Medium-Density Residential,,,0-16, , ,9.15618081,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{ED4C98D1-5065-4A42-AEA9-C717A198CF57},174.7,2757.73564219737,398841.640889783
2494,OS,Open Space,,, , , ,15.12809548,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{F33237CB-DCE6-48CC-92C7-E0061F91B6A4},0,3436.22832265511,658977.203182474
2495,I,Industrial,,, , , ,35.44295226,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{6C70E61E-5F50-41BB-853B-AD4E7CE53086},0,5211.99112816937,1543888.8248691
2496,I,Industrial,,, , , ,5.56475243,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{E76AE480-E8BD-4102-A4EF-FC986E1EF577},0,2190.24937837607,242399.646403162
2497,LDC,Low-Density Commercial,,, , , ,4.66830543,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{B0B4EBA9-55D4-4D99-94D4-76F2181E5373},0,2305.30451637227,203350.570927556
2498,LDC,Low-Density Commercial,,, , , ,3.54583436,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{F9149179-20B1-4CE3-9425-882CF76D60CD},0,1977.29673986091,154455.926766163
2499,I,Industrial,,, , , ,3.40842702,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{5F426D03-A926-4714-AB5E-10515F516F33},0,1578.89763993495,148470.487051253
2500,MDR,Medium-Density Residential,,,0-16, , ,17.7117326,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{858BFC4B-C777-4EDA-B105-D4CA32FABAB2},283.4,3858.54563968847,771519.986023829
2501,MDR,Medium-Density Residential,,,0-16, , ,8.03712969,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{5862042A-F14F-46C0-BAC1-A39452B20B37},128.6,2754.75630293769,350095.968688939
2502,MU,Mixed-Use,,, , , ,63.7827014,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{E8189853-253B-4FCF-9EE7-3BAD04744D77},0,9563.44034971422,2778363.35967806
2503,MDR,Medium-Density Residential,,,17-29, , ,14.85976996,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{83D9F139-4CB5-4398-8A41-561331A2C00B},118.9,4657.5763437886,647288.990211004
2504,LDC,Low-Density Commercial,,, , , ,2.10207804,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{477AEB0F-128C-40F0-A9F4-5D46ED3CE0F5},5783.4,1421.69476312906,91566.1531696892
2505,LDC,Low-Density Commercial,,, , , ,2.39768535,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{2D89D4A9-EDFF-49A2-A81E-9DD9C0EF1765},0,1366.22787818585,104442.756202255
2506,MDR,Medium-Density Residential,,,17-29, , ,5.99291525,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{022D1D0C-79A9-4948-A559-E5B5FA488A08},0,3050.83924578137,261050.344169009
2507,MU,Mixed-Use,,, , , ,4.07080193,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{B231B980-0E4F-4C21-AD5F-884D74099E5C},0,1682.41116555014,177323.422783627
2508,MDR,Medium-Density Residential,,, , , ,1.30714319,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{90DCA87C-EDDD-443E-B402-4903D296D49E},0,982.457524603862,56938.9298138076
2509,LDR,Low-Density Residential,,, , , ,0.64903002,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{BC252736-5C0C-43DA-A780-4EDE458185A9},0,760.270322127262,28271.6345661811
2510,MDR,Medium-Density Residential,,, , , ,2.48869387,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{2FC3C169-DBB7-43FC-BE5C-8743F89681B2},0,1483.25719924053,108407.071507848
2511,MDR,Medium-Density Residential,,, , , ,7.11081259,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{B27E84BF-85FB-43AC-84E0-E979FC2569E7},0,2354.60193849226,309745.757288557
2512,MU,Mixed-Use,,, , , ,3.04577629,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{2444D3D0-AB33-4307-97E0-803FF69008D0},0,1795.98870496226,132673.484679876
2513,O-I,Office/Institutional,,, , , ,4.53707361,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{CDFBD170-FBB5-42ED-AF7D-E8FBFFD880F0},0,2002.04488312544,197634.135933393
2514,OS,Open Space,,, , , ,3.07378429,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{DEC05596-DA38-4489-AFBD-99F68B52A9BC},0,1610.59412520257,133893.507898078
2515,LDC,Low-Density Commercial,,, , , ,4.92963977,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{D80D285B-7A42-4009-BCB2-B7851164CE5F},0,1844.40290703462,214734.249532888
2516,HDR,High-Density Residential,,,, ,LDR/MU,3.86284296,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{7E778890-802C-4B6A-B21E-379C341471A5},7467.8,1840.18636938878,168264.766138234
2517,LDC,Low-Density Commercial,,, , , ,5.15066378,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{2E3F3AAA-6758-411D-BE43-9617906F1E00},0,1935.97496421935,224362.016650598
2518,MDR,Medium-Density Residential,,, , , ,1.01794146,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{E288A670-6416-4EC0-81B5-F2FCE334EB16},0,858.316605907852,44341.3528422276
2519,MU,Mixed-Use,,, , , ,0.46920286,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{02D0E935-5BFF-4390-B8A2-8F509D7C0B40},0,676.494218940172,20438.394772224
2520,MU,Mixed-Use,,, , , ,7.98804571,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{90920CDF-D8F4-46AC-9A39-332DF6521034},0,3759.38391096866,347957.879485245
2521,LDR,Low-Density Residential,,,9-16, , ,0.31031236,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{9F438E5D-4007-4A55-B085-C0DE9CCB87F4},1458.6,463.67621370994,13517.1523395148
2522,VHDR,Very High-Density Residential,,, , , ,1.66989673,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{67A05753-95CC-469F-BFB2-BACFFA12D900},0,1086.48973192877,72740.4105167813
2523,MU,Mixed-Use,,, , , ,11.6846992,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{94D2680C-C2B9-4090-8BE0-4200BE4A87BC},0,3521.92536486089,508983.461189572
2524,LDR,Low-Density Residential,,,0-8, , ,1.86467289,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{27B7CAD8-CF7C-4A62-A165-E24D2AE73154},106.2,1692.86800125995,81224.826030871
2525,HDR,High-Density Residential,,, , , ,1.5749447,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{AC4C61EE-1352-46A6-9843-84E5B8027D6C},0,1148.58261672178,68604.3167138352
2526,MDR,Medium-Density Residential,,, , , ,5.56588776,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{DE361A94-706A-4D60-9FD6-6961D20EBAD8},0,2617.92910616873,242449.101105383
2527,LDC,Low-Density Commercial,,, , , ,2.30233182,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{212BD2B5-469A-415A-AF38-5B97D2011D01},0,1404.53637882509,100289.173066734
2528,HDR,High-Density Residential,,, , , ,3.01051268,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{E572744D-D5CD-4B85-816A-B221389ADFF5},143.9,1656.94755408766,131137.407643918
2529,MDR,Medium-Density Residential,,, , , ,3.55777968,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{63E61CF9-2552-454C-B614-60310203150E},143.9,1671.15393128622,154976.26292694
2530,LDR,Low-Density Residential,,, , , ,5.68089502,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{6F708ED5-6110-49A6-81D3-351B83C6B7D4},0,3232.77974390993,247458.797248856
2531,MU,Mixed-Use,,, , ,LDC,5.56993151,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{BFAF87FA-5650-4894-A23F-328D33227238},0,2544.80574449594,242625.246186182
2532,O-I,Office/Institutional,,, , , ,0.66455957,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{9569B784-D60F-4007-9143-F80DFB4447DE},0,703.278405461127,28948.0991490119
2533,MDR,Medium-Density Residential,,, , , ,3.08728216,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{869333F6-4998-4350-90D9-FF0AA17C577E},79.7,1481.60374488595,134481.47284309
2534,MDR,Medium-Density Residential,,, , , ,3.28099095,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{5F8D993D-B083-4C07-AAE7-423E8930FA4A},52.5,1507.65308563427,142919.394240941
2535,MU,Mixed-Use,,, , , ,375.66419293,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{939AE148-BAF8-40DC-B21C-C4CAC8D33E3D},0,40497.2320894491,16363866.7885058
2536,OS,Open Space,,, , , ,1.66133035,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{4ACAF010-8901-4BD3-801E-AFDB7C56A623},0,1079.88727842119,72367.2604141264
2537,MDR,Medium-Density Residential,,, , , ,1.46966743,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{86FB4325-AC2F-4C16-B9E9-AC4EC75AA1BD},23.5,1155.87851389582,64018.4573117634
2538,MU,Mixed-Use,,, , , ,21.0600317,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{0596C734-7A05-4290-B8F0-BC975F8DA296},0,4149.27067584015,917371.311431935
2539,MDR,Medium-Density Residential,,, , , ,3.31232475,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{8DDDACFF-65C3-4D6F-BB73-AAF251146EF5},44.5,1602.54302664562,144284.288972405
2540,SFR,Single-Family Residential,,,, , ,57.1338696,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{91AA2FC4-846E-40EB-B64A-DF71D57C2FBC},207.4,15485.8741457129,2488741.40457948
2541,MDR,Medium-Density Residential,,,0-16, , ,20.48783543,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{4A57C8DA-C2D9-4E65-BE34-DB16C249A177},649.1,6054.83934699903,892446.541396852
2542,I,Industrial,,, , , ,30.40464155,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{E4370A74-17BC-4B42-BC94-24816B42DD76},0,4615.80192783136,1324420.88823576
2543,MU,Mixed-Use,,, , , ,29.12383101,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{A96E04D1-9CEA-4B17-A151-97B9222BDDE2},0,4876.34024359049,1268629.00446849
2544,LDR,Low-Density Residential,,,0-8, , ,46.83436959,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{7F9A0793-05B4-42BC-A0D5-5A4DE5BE7858},374.7,6798.45299609205,2040096.97884778
2545,LDR,Low-Density Residential,,,0-8, , ,174.03000339,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{94E08018-07FE-46B9-938B-A8EFA2159312},1458.6,21646.410044497,7580716.62472505
2546,I,Industrial,,, , , ,146.43157279,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{B561E3E6-BC28-420B-B38C-D2F6F051559C},0,13223.8939588599,6378533.79643745
2547,LDC,Low-Density Commercial,,, , , ,18.24525395,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{374E2F41-570F-4BC5-B853-A231F1AC0305},0,8498.80597746246,794760.082793695
2548,O-I,Office/Institutional,,, ,0.0 - 3.0,O-I,48.79902839,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{A3DDDD95-4128-4C72-8190-1A33516DF6F3},0,8547.10362466208,2125677.17385404
2549,LDR,Low-Density Residential,,,0-8,0.0 - .349,LDR,10.54529722,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{1B464F64-17A8-40D3-9163-827EC36B4DE2},84.4,3796.49811148794,459351.30943154
2550,OS,Open Space,,, , , ,206.53487057,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{3C750B5E-5E3F-4B5F-9C71-C57A1AB4FE33},0,21544.6972137831,8996622.97551443
2551,LDC,Low-Density Commercial,,, , , ,14.0795688,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{C81BC006-1C98-4A27-842B-C9AA0AF54150},0,5715.34918713066,613303.563808208
2552,LDR,Low-Density Residential,,,0-8, , ,175.47063957,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{4E1DB542-45F3-4EA4-8DEB-0938379F3DAC},1462.3,18327.9166808878,7643470.48590222
2553,HDR,High-Density Residential,,, , , ,62.96710418,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{97158EC3-3F2C-4036-AB1E-0B1BE3D31915},2121.1,10847.4985839311,2742836.08675722
2554,LDC,Low-Density Commercial,,, , , ,60.04823397,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{AD40736B-783D-4146-AC26-EFDDC534D7AD},0,10163.7766317986,2615690.60899593
2555,LDC,Low-Density Commercial,,, , , ,8.31787015,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{3981DF8E-806A-448E-A7AB-2C9C33FD5C81},0,3296.16747471228,362324.974633392
2556,MU,Mixed-Use,,, , , ,366.56257884,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{D0FBBF32-7A64-40D0-8FF5-E24D881FD068},0,35053.4442376596,15967402.064633
2557,MDR,Medium-Density Residential,,,0-16, , ,8.27272724,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{BE247AF3-7FB6-4225-84B0-503530148CB4},132.3,2796.93320451419,360358.557078667
2558,LDC,Low-Density Commercial,,, , , ,103.76088648,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{6D7E1896-ED36-4C8D-818B-154FD558E009},0,12269.3577678142,4519806.13600652
2559,SFR,Single-Family Residential,,, , , ,227.78631127,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{BA557FC1-F73B-49E9-80EF-1D50DEF250DC},456.4,20118.1949607599,9922332.02952147
2560,MU,Mixed-Use,,, , , ,18.85794272,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{34BA48AA-DA1C-410C-8A8A-5B7EE6B95EA9},0,3794.76495721321,821448.698983662
2561,I,Industrial,,, , , ,9.30318303,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{1DE01B42-908B-4F13-A460-45A40AAEAA2F},0,2746.2892828874,405245.031914128
2562,HDC,High-Density Commercial,,, , , ,46.21378153,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{3FFDF470-F21F-4946-8529-9E8B4E68CCE5},0,9270.41847076718,2013064.27130377
2563,MU,Mixed-Use,,, , , ,76.98612511,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{6F114B70-E44E-4589-B4FB-48C4B7B9E370},0,9381.61173246414,3353502.19585374
2564,MDR,Medium-Density Residential,,,17-29, , ,19.84820333,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{D02C8962-EEBA-49C5-A352-8B77DD6EC9C0},574.2,3910.85509866036,864584.278499164
2565,LDR,Low-Density Residential,,,0-8,0.0 - .349,LDR,37.58668197,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{28AA30BB-99CF-4A98-9F4C-55700B20CF24},300.7,7138.74802695039,1637269.31765057
2566,LDR,Low-Density Residential,,,0-8,0.0 - .349,LDR,19.7690883,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{4186B610-6255-4464-B47F-62252C0D5921},158.2,5267.47545344142,861138.041706132
2567,LDR,Low-Density Residential,,,0-8,0.0 - .349,LDR,9.35813609,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{97FBF30E-BD29-40B2-9FEC-3BF00478D220},74.9,3202.15121200355,407638.77752124
2568,SFR,Single-Family Residential,,, , , ,1.20158975,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{C98AB9C4-31C6-4993-BDD2-DBFD121BE0BD},2.4,940.333290651289,52341.0401988178
2569,HDR,High-Density Residential,,,0-16, , ,104.86220763,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{E1EB99D0-2397-48A4-9E34-B2E952077F54},2074.1,12173.2804945748,4567779.49303684
2570,OS,Open Space,,, , , ,111.46186393,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{A620227C-C9B9-45BF-958A-67FA90775C57},0,12791.6569036239,4855259.37148177
2571,I,Industrial,,, , ,,219.86635493,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{01B4A2E8-F8BF-4A52-BAF5-74F4C5732280},0,23454.4333442782,9577340.11129621
2572,I,Industrial,,, , , ,21.842897,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{1D42DE01-ED44-4A17-9F07-79315995D100},0,4773.27541240668,951472.787258742
2573,MDR,Medium-Density Residential,,,0-16, , ,77.07552912,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{01E4CCEF-33DC-488A-9895-38EC300774E8},1511.2,9575.31032228593,3357396.61869521
2574,LDC,Low-Density Commercial,,, , , ,31.03375034,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{93B20943-531C-4A9A-99D7-0191440C288D},0,7038.98762862414,1351824.75732915
2575,OS,Open Space,,, , , ,16.96398747,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{34917A69-230E-4855-BAD1-6B16207152D7},0,4245.25169079506,738948.338430183
2576,SFR,Single-Family Residential,,, , , ,4.78031659,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{A5569592-D3D2-4AB1-852A-541A6BFC200D},11.7,2045.54136508079,208229.757699343
2577,OS,Open Space,,, , , ,47.9862824,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:47,{9DB4F259-3CE7-46E7-825E-981B79B22CA5},0,6866.47287527446,2090274.1002661
2578,MDR,Medium-Density Residential,,,0-16, , ,48.06577987,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{2F5CF02B-749B-493A-8A97-CC618823F6E3},1081.3,7553.71315424276,2093736.99631119
2579,MDMU,Medium-Density Mixed-Use,,, , , ,15.00897554,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{0989D8DA-A6AA-4CA6-AA51-DDF4512B4A4E},0,5971.2954580338,653788.359491414
